split,video,qid,type,gold_spans,gold_duration_s,duration_bucket,anchor_t,used_clip_anchor,anchor_in_gold,fwd_peak1_t,fwd_peak1_in_gold,fwd_peak2_t,fwd_peak2_in_gold,fwd_peak3_t,fwd_peak3_in_gold,bwd_peak1_t,bwd_peak1_in_gold,bwd_peak2_t,bwd_peak2_in_gold,bwd_peak3_t,bwd_peak3_in_gold,fwd_scene_t,fwd_scene_in_gold,bwd_scene_t,bwd_scene_in_gold,c3_next_survivor_t,c3_next_survivor_in_gold,c2_random_survivor_mean_in_gold,c2_n_draws,n_forward_peaks,dist_to_next_peak_s,n_survivors,n_peaks_in_video,n_retrieved,c1_fwd_1s_t,c1_fwd_2s_t,c1_fwd_3s_t,c1_fwd_5s_t,c1_fwd_1s_in_gold,c1_fwd_2s_in_gold,c1_fwd_3s_in_gold,c1_fwd_5s_in_gold,c1_bwd_1s_t,c1_bwd_2s_t,c1_bwd_3s_t,c1_bwd_5s_t,c1_bwd_1s_in_gold,c1_bwd_2s_in_gold,c1_bwd_3s_in_gold,c1_bwd_5s_in_gold
val_tune,5766018720,2,TC,"[[11.7, 18.8]]",7.1,5-10s,24.2576,True,False,25.058366666666668,False,25.692333333333334,False,26.059366666666666,False,24.057366666666667,False,23.556866666666668,False,23.056366666666666,False,26.159466666666667,False,23.690333333333335,False,24.357666666666667,False,0.0,20,60,0.8008,244,99,4,25.2576,26.2576,27.2576,29.2576,False,False,False,False,23.2576,22.2576,21.2576,19.2576,False,False,False,False
val_tune,4626085492,7,TN,"[[18.0, 21.0]]",3.0,2-5s,8.3417,True,False,8.5085,False,9.009,False,10.01,False,8.008,False,7.007,False,6.006,False,9.676333333333334,False,7.874533333333334,False,8.5085,False,0.25,20,20,0.1668,86,35,4,9.3417,10.3417,11.3417,13.3417,False,False,False,False,7.3417,6.3417,5.3417,3.3417,False,False,False,False
val_tune,4123915842,1,TC,"[[4.9, 18.9]]",14.0,>=10s,5.005,True,True,6.006,True,6.5065,True,7.007,True,4.6046,False,4.004,False,3.5035,False,5.939266666666667,True,2.9362666666666666,False,5.1051,True,0.6,20,29,1.001,100,39,4,6.005,7.005,8.005,10.005,True,True,True,True,4.005,3.005,2.005,0.005,False,False,False,False
val_tune,5521781780,7,TC,"[[6.0, 88.4]]",82.4,>=10s,62.7293,True,True,63.09636666666667,True,63.59686666666666,True,64.09736666666667,True,62.5625,True,62.09536666666666,True,61.6616,True,67.10036666666667,True,60.82743333333333,True,63.09636666666667,True,1.0,20,42,0.367,361,138,4,63.7293,64.7293,65.7293,67.7293,True,True,True,True,61.7293,60.7293,59.7293,57.7293,True,True,True,True
val_tune,2705374471,4,TN,"[[0.9, 3.0]]",2.1,2-5s,0.9676,True,True,1.001,True,2.002,True,2.4024,True,0.6006,False,,,,,2.435766666666667,True,0.0,False,1.001,True,0.05,20,84,0.0334,208,85,4,1.9676,2.9676,3.9676,5.9676,True,True,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_tune,7453733046,10,CW,"[[20.2, 22.3]]",2.1,2-5s,30.7307,True,False,31.06436666666667,False,32.06536666666667,False,32.46576666666667,False,30.5305,False,30.063366666666667,False,29.062366666666666,False,31.6316,False,29.062366666666666,False,30.8308,False,0.0,20,4,0.3337,134,55,4,31.7307,32.7307,33.0,33.0,False,False,False,False,29.7307,28.7307,27.7307,25.7307,False,False,False,False
val_tune,3198533789,9,TN,"[[8.3, 10.9]]",2.6,2-5s,5.5055,True,False,6.006,False,7.007,False,7.4074,False,5.005,False,4.004,False,3.4034,False,5.939266666666667,False,4.371033333333333,False,5.9059,False,0.2,20,28,0.5005,92,37,4,6.5055,7.5055,8.5055,10.5055,False,False,True,True,4.5055,3.5055,2.5055,0.5055,False,False,False,False
val_tune,3441428429,6,CH,"[[21.3, 25.5], [33.8, 36.6], [47.1, 50.8]]",10.7,>=10s,67.0336,True,False,67.067,False,68.068,False,69.069,False,66.066,False,65.065,False,64.4644,False,68.50176666666667,False,66.23283333333333,False,67.067,False,0.0,20,35,0.0334,360,140,4,68.0336,69.0336,70.0336,72.0336,False,False,False,False,66.0336,65.0336,64.0336,62.0336,False,False,False,False
val_tune,3830567237,2,TN,"[[4.0, 16.5]]",12.5,>=10s,21.021,True,False,21.6216,False,22.022,False,23.023,False,20.5205,False,20.02,False,19.5195,False,23.757066666666667,False,17.951266666666665,False,21.6216,False,0.0,20,4,0.6006,96,38,4,22.021,23.021,24.0,24.0,False,False,False,False,20.021,19.021,18.021,16.021,False,False,False,True
val_tune,5681946487,8,CH,"[[0.6, 5.6]]",5.0,5-10s,23.2566,True,False,23.656966666666666,False,24.057366666666667,False,24.4244,False,23.056366666666666,False,22.455766666666666,False,22.055366666666668,False,23.957266666666666,False,21.054366666666667,False,23.656966666666666,False,0.0,20,9,0.4004,114,47,4,24.2566,25.2566,26.2566,28.0,False,False,False,False,22.2566,21.2566,20.2566,18.2566,False,False,False,False
val_tune,5498331490,5,CW,"[[18.5, 89.4]]",70.9,>=10s,67.9167,True,True,68.79166666666667,True,70.04166666666667,True,70.66666666666667,True,67.54166666666667,True,66.29166666666667,True,65.54166666666667,True,69.04166666666667,True,67.41666666666667,True,68.66666666666667,True,0.95,20,27,0.875,288,112,4,68.9167,69.9167,70.9167,72.9167,True,True,True,True,66.9167,65.9167,64.9167,62.9167,True,True,True,True
val_tune,2726497009,3,CW,"[[23.8, 33.4]]",9.6,5-10s,2.7694,True,False,3.003,False,3.370033333333333,False,4.004,False,2.6026,False,2.002,False,1.001,False,5.238566666666666,False,0.0,False,3.003,False,0.1,20,84,0.2336,211,88,4,3.7694,4.7694,5.7694,7.7694,False,False,False,False,1.7694,0.7694,0.0,0.0,False,False,False,False
val_tune,5607805258,0,CW,"[[0.4, 12.6]]",12.2,>=10s,9.75,True,True,9.875,True,10.541666666666666,True,11.291666666666666,True,8.791666666666666,True,7.541666666666667,True,6.666666666666667,True,11.291666666666666,True,1.1666666666666667,True,9.875,True,0.2,20,29,0.125,96,40,4,10.75,11.75,12.75,14.75,True,True,False,False,8.75,7.75,6.75,4.75,True,True,True,True
val_tune,8505893258,1,CW,"[[14.9, 20.1]]",5.2,5-10s,25.4421,True,False,26.317958333333333,False,26.818458333333332,False,27.569208333333332,False,25.066708333333334,False,24.315958333333334,False,23.815458333333332,False,25.69233333333333,False,24.94158333333333,False,25.567208333333333,False,0.0,20,15,0.8759,119,45,4,26.4421,27.4421,28.4421,30.4421,False,False,False,False,24.4421,23.4421,22.4421,20.4421,False,False,False,False
val_tune,10001787725,1,CW,"[[1.2, 5.8]]",4.6,2-5s,24.1575,True,False,24.924924924924923,False,25.492158825492158,False,26.426426426426428,False,22.922922922922922,False,22.42242242242242,False,20.92092092092092,False,24.958291624958292,False,21.087754421087755,False,24.691358024691358,False,0.0,20,12,0.7674,121,41,4,25.1575,26.1575,27.1575,29.1575,False,False,False,False,23.1575,22.1575,21.1575,19.1575,False,False,False,False
val_tune,3049351381,4,TN,"[[16.1, 26.5]]",10.4,>=10s,48.8488,True,False,49.049,False,50.05,False,50.5505,False,48.6486,False,48.048,False,47.61423333333333,False,49.215833333333336,False,47.647600000000004,False,49.049,False,0.0,20,4,0.2002,207,93,4,49.8488,50.8488,51.0,51.0,False,False,False,False,47.8488,46.8488,45.8488,43.8488,False,False,False,False
val_tune,2442307875,3,CW,"[[0.0, 1.9], [25.9, 30.2]]",6.2,5-10s,26.4,True,True,27.0,True,30.0,True,31.5,False,25.5,False,24.0,False,22.2,False,27.7,True,24.5,False,26.9,True,0.2,20,14,0.6,70,30,4,27.4,28.4,29.4,31.4,True,True,True,False,25.4,24.4,23.4,21.4,False,False,False,False
val_tune,3804148568,6,CW,"[[37.0, 46.5]]",9.5,5-10s,63.8304,True,False,64.064,False,64.6646,False,65.065,False,63.063,False,62.062,False,61.628233333333334,False,65.4654,False,61.394666666666666,False,63.93053333333334,False,0.0,20,47,0.2336,360,151,4,64.8304,65.8304,66.8304,68.8304,False,False,False,False,62.8304,61.8304,60.8304,58.8304,False,False,False,False
val_tune,6772999108,9,CW,"[[13.5, 28.2]]",14.7,>=10s,2.636,True,False,3.036366666666667,False,4.037366666666666,False,5.038366666666667,False,2.5358666666666667,False,2.0353666666666665,False,1.5348666666666666,False,3.7370666666666668,False,2.5692333333333335,False,2.9362666666666666,False,0.3,20,79,0.4004,196,84,4,3.636,4.636,5.636,7.636,False,False,False,False,1.636,0.636,0.0,0.0,False,False,False,False
val_tune,3372023610,6,CW,"[[0.1, 4.6], [6.4, 20.5], [21.0, 27.7], [28.9, 34.0]]",30.4,>=10s,11.011,True,True,11.3113,True,12.012,True,13.013,True,10.377033333333333,True,10.01,True,9.6096,True,11.845166666666668,True,10.410400000000001,True,11.2112,True,1.0,20,37,0.3003,136,55,4,12.011,13.011,14.011,16.011,True,True,True,True,10.011,9.011,8.011,6.011,True,True,True,False
val_tune,5229476012,2,CW,"[[24.2, 26.8]]",2.6,2-5s,16.8835,True,False,17.017,False,17.751066666666667,False,19.019,False,16.016,False,15.015,False,14.481133333333334,False,17.3173,False,15.749066666666668,False,16.950266666666668,False,0.15,20,14,0.1335,108,37,4,17.8835,18.8835,19.8835,21.8835,False,False,False,False,15.8835,14.8835,13.8835,11.8835,False,False,False,False
val_tune,3963997053,1,CW,"[[0.0, 7.7]]",7.7,5-10s,0.7007,True,True,1.001,True,1.6016,True,2.002,True,0.5005,True,,,,,0.9342666666666667,True,0.06673333333333334,True,0.8008,True,0.45,20,30,0.3003,78,31,4,1.7007,2.7007,3.7007,5.7007,True,True,True,True,0.0,0.0,0.0,0.0,True,True,True,True
val_tune,13919236672,5,CW,"[[103.2, 106.4]]",3.2,2-5s,72.1514,True,False,72.88546880213546,False,73.61953620286954,False,74.05330330330331,False,72.05130130130131,False,71.28386720053386,False,70.78336670003337,False,72.33900567233901,False,70.40373707040374,False,72.31823490156823,False,0.0,20,81,0.7341,467,186,4,73.1514,74.1514,75.1514,77.1514,False,False,False,False,71.1514,70.1514,69.1514,67.1514,False,False,False,False
val_tune,4612723694,4,CW,"[[9.6, 27.0]]",17.4,>=10s,43.9105,True,False,44.044,False,45.045,False,45.67896666666667,False,43.41003333333333,False,43.043,False,42.4424,False,48.38166666666667,False,40.90753333333333,False,44.044,False,0.0,20,21,0.1335,225,93,4,44.9105,45.9105,46.9105,48.9105,False,False,False,False,42.9105,41.9105,40.9105,38.9105,False,False,False,False
val_tune,2596300565,5,CW,"[[0.1, 35.1]]",35.0,>=10s,23.99,True,True,24.024,True,24.524,True,25.025,True,23.456,True,23.023,True,22.022,True,24.89180990899899,True,21.45500505561173,True,24.024,True,0.0,20,92,0.034,325,130,4,24.99,25.99,26.99,28.99,True,True,True,True,22.99,21.99,20.99,18.99,True,True,True,True
val_tune,2771402761,9,TN,"[[14.1, 18.1]]",4.0,2-5s,21.6216,True,False,22.022,False,23.023,False,24.024,False,21.021,False,20.6206,False,20.02,False,22.555866666666667,False,20.954266666666665,False,21.7217,False,0.0,20,38,0.4004,195,73,4,22.6216,23.6216,24.6216,26.6216,False,False,False,False,20.6216,19.6216,18.6216,16.6216,False,False,False,True
val_tune,2573424030,10,CH,"[[10.8, 12.7], [17.3, 29.9], [31.0, 38.3]]",21.8,>=10s,5.271,True,False,5.805,False,6.539,False,7.007,False,5.005,False,4.004,False,3.003,False,6.87360970677452,False,4.170879676440849,False,5.538,False,0.55,20,74,0.534,197,81,4,6.271,7.271,8.271,10.271,False,False,False,False,4.271,3.271,2.271,0.271,False,False,False,False
val_tune,4443526735,8,TN,"[[16.6, 19.4]]",2.8,2-5s,3.7538,True,False,4.25425,False,5.005,False,6.25625,False,3.003,False,2.5025,False,1.75175,False,4.462791666666666,False,2.5859166666666664,False,4.25425,False,0.15,20,22,0.5005,64,28,4,4.7538,5.7538,6.7538,8.7538,False,False,False,False,2.7538,1.7538,0.7538,0.0,False,False,False,False
val_tune,7572859950,1,TC,"[[0.1, 7.6]]",7.5,5-10s,14.0474,True,False,14.6146,False,15.048366666666666,False,15.5155,False,13.6136,False,12.746066666666668,False,12.245566666666667,False,14.147466666666666,False,10.944266666666667,False,14.6146,False,0.0,20,5,0.5672,67,29,4,15.0474,16.0474,17.0,17.0,False,False,False,False,13.0474,12.0474,11.0474,9.0474,False,False,False,False
val_tune,2735019707,5,CH,"[[5.0, 7.6]]",2.6,2-5s,16.016,True,False,16.4164,False,17.017,False,18.018,False,15.4154,False,15.015,False,14.4144,False,16.683333333333334,False,15.448766666666668,False,16.4164,False,0.0,20,5,0.4004,79,29,4,17.016,18.016,19.0,19.0,False,False,False,False,15.016,14.016,13.016,11.016,False,False,False,False
val_tune,4219909195,5,CW,"[[18.9, 26.2]]",7.3,5-10s,12.012,True,False,13.013,False,14.014,False,14.4144,False,11.4114,False,11.011,False,10.4104,False,12.579233333333333,False,10.944266666666667,False,12.1121,False,0.65,20,34,1.001,136,53,4,13.012,14.012,15.012,17.012,False,False,False,False,11.012,10.012,9.012,7.012,False,False,False,False
val_tune,5919180502,7,TN,"[[24.4, 27.2], [31.7, 34.0]]",5.1,5-10s,42.676,True,False,43.2432,False,44.2442,False,45.2452,False,42.3423,False,41.80843333333333,False,41.274566666666665,False,43.2432,False,41.4414,False,43.2432,False,0.0,20,4,0.5672,200,72,4,43.676,44.676,45.676,46.0,False,False,False,False,41.676,40.676,39.676,37.676,False,False,False,False
val_tune,6480018109,5,CH,"[[23.5, 29.6]]",6.1,5-10s,27.4167,True,True,27.541666666666668,True,28.041666666666668,True,28.791666666666668,True,27.041666666666668,True,26.291666666666668,True,25.041666666666668,True,29.458333333333332,True,26.333333333333332,True,27.5,True,1.0,20,4,0.125,95,38,4,28.4167,29.4167,30.0,30.0,True,True,False,False,26.4167,25.4167,24.4167,22.4167,True,True,True,False
val_tune,6879924118,2,CW,"[[0.0, 14.6]]",14.6,>=10s,14.7147,True,False,15.048366666666666,False,15.6156,False,16.049366666666668,False,14.5145,True,14.047366666666667,True,13.046366666666666,True,15.882533333333333,False,14.047366666666667,True,14.8148,False,0.0,20,3,0.3337,67,24,4,15.7147,16.0,16.0,16.0,False,False,False,False,13.7147,12.7147,11.7147,9.7147,True,True,True,True
val_tune,6025238212,6,TN,"[[23.9, 25]]",1.1,<2s,24.024,True,True,24.057366666666667,True,24.591233333333335,True,25.258566666666667,False,23.456766666666667,False,23.056366666666666,False,22.655966666666668,False,25.291933333333333,False,22.088733333333334,False,24.057366666666667,True,0.75,20,3,0.0334,102,41,4,25.0,25.0,25.0,25.0,True,True,True,True,23.024,22.024,21.024,19.024,False,False,False,False
val_tune,7331927796,5,TN,"[[10.2, 12.5]]",2.3,2-5s,16.2496,True,False,16.649966666666668,False,17.050366666666665,False,,,16.049366666666668,False,15.648966666666666,False,15.048366666666666,False,16.950266666666668,False,11.878533333333333,True,16.649966666666668,False,0.0,20,2,0.4004,70,29,4,17.0,17.0,17.0,17.0,False,False,False,False,15.2496,14.2496,13.2496,11.2496,False,False,False,True
val_tune,4276006683,6,TN,"[[9.0, 12.2]]",3.2,2-5s,14.2142,True,False,14.4144,False,15.015,False,16.016,False,14.014,False,13.013,False,12.012,True,14.948266666666667,False,13.246566666666666,False,14.4144,False,0.0,20,20,0.2002,107,42,4,15.2142,16.2142,17.2142,19.2142,False,False,False,False,13.2142,12.2142,11.2142,9.2142,False,False,True,True
val_tune,3345608051,6,CW,"[[28.8, 31.8]]",3.0,2-5s,49.2,True,False,49.84,False,50.32,False,51.0,False,48.6,False,48.0,False,46.8,False,49.76,False,49.04,False,49.56,False,0.0,20,51,0.64,300,111,4,50.2,51.2,52.2,54.2,False,False,False,False,48.2,47.2,46.2,44.2,False,False,False,False
val_tune,8627074061,7,CW,"[[70.7, 77.4]]",6.7,5-10s,81.715,True,False,82.11536666666667,False,82.5825,False,83.11636666666666,False,81.11436666666667,False,80.11336666666666,False,79.61286666666666,False,82.01526666666666,False,80.01326666666667,False,81.81506666666667,False,0.0,20,14,0.4004,360,154,4,82.715,83.715,84.715,86.715,False,False,False,False,80.715,79.715,78.715,76.715,False,False,False,True
val_tune,8107573462,8,CH,"[[5.9, 6.8]]",0.9,<2s,6.6066,True,True,7.040366666666666,False,7.440766666666667,False,8.041366666666667,False,6.039366666666667,True,5.038366666666667,False,4.437766666666667,False,7.9412666666666665,False,4.070733333333333,False,7.040366666666666,False,0.0,20,11,0.4338,55,23,4,7.6066,8.6066,9.6066,11.6066,False,False,False,False,5.6066,4.6066,3.6066,1.6066,False,False,False,False
val_tune,4251505427,0,CW,"[[31.2, 71.7]]",40.5,>=10s,64.5979,True,True,65.065,True,65.5655,True,66.066,True,64.064,True,63.063,True,62.5625,True,65.33193333333334,True,62.99626666666667,True,65.065,True,0.55,20,20,0.4671,306,128,4,65.5979,66.5979,67.5979,69.5979,True,True,True,True,63.5979,62.5979,61.5979,59.5979,True,True,True,True
val_tune,4584426085,3,TN,"[[72.1, 90.0]]",17.9,>=10s,67.8678,True,False,68.068,False,69.069,False,70.07,False,67.5675,False,67.067,False,66.5665,False,69.73633333333333,False,66.73333333333333,False,68.068,False,0.9,20,35,0.2002,360,141,4,68.8678,69.8678,70.8678,72.8678,False,False,False,True,66.8678,65.8678,64.8678,62.8678,False,False,False,False
val_tune,4765717907,7,TN,"[[13.9, 17.0]]",3.1,2-5s,13.013,True,False,13.546866666666666,False,14.014,True,15.015,True,12.6126,False,12.012,False,11.011,False,13.413400000000001,False,11.5115,False,13.546866666666666,False,0.15,20,42,0.5339,159,63,4,14.013,15.013,16.013,18.013,True,True,True,False,12.013,11.013,10.013,8.013,False,False,False,False
val_tune,3429509208,4,CW,"[[10.2, 13.1]]",2.9,2-5s,6.5899,True,False,7.007,False,7.5075,False,8.008,False,6.25625,False,5.005,False,3.75375,False,10.76075,True,2.5859166666666664,False,6.7984583333333335,False,0.1,20,13,0.4171,51,22,4,7.5899,8.5899,9.5899,11.5899,False,False,False,True,5.5899,4.5899,3.5899,1.5899,False,False,False,False
val_tune,2978295992,6,CW,"[[40.4, 43.3]]",2.9,2-5s,36.0,True,False,36.25,False,37.5,False,38.125,False,35.75,False,35.0,False,34.375,False,36.791666666666664,False,34.916666666666664,False,36.25,False,0.65,20,12,0.25,142,59,4,37.0,38.0,39.0,41.0,False,False,False,True,35.0,34.0,33.0,31.0,False,False,False,False
val_tune,5205081904,0,CW,"[[0.1, 11.0], [14.9, 20.8]]",16.8,>=10s,12.3123,True,False,12.5125,False,13.013,False,13.6136,False,12.012,False,11.4114,False,11.011,False,14.047366666666667,False,12.045366666666666,False,12.5125,False,0.75,20,15,0.2002,84,38,4,13.3123,14.3123,15.3123,17.3123,False,False,True,True,11.3123,10.3123,9.3123,7.3123,False,True,True,True
val_tune,6988748711,4,CW,"[[13.5, 17.5]]",4.0,2-5s,3.4368,True,False,3.5368666666666666,False,4.037366666666666,False,4.437766666666667,False,3.036366666666667,False,2.0353666666666665,False,1.6349666666666667,False,5.839166666666666,False,0.0,False,3.5368666666666666,False,0.1,20,78,0.1001,203,83,4,4.4368,5.4368,6.4368,8.4368,False,False,False,False,2.4368,1.4368,0.4368,0.0,False,False,False,False
val_tune,3261079025,4,CW,"[[0.3, 3.6]]",3.3,2-5s,5.8058,True,False,6.006,False,6.473133333333333,False,7.007,False,5.005,False,4.5045,False,4.004,False,10.9109,False,1.9352666666666667,True,5.9059,False,0.0,20,21,0.2002,75,29,4,6.8058,7.8058,8.8058,10.8058,False,False,False,False,4.8058,3.8058,2.8058,0.8058,False,False,True,True
val_tune,3063380173,2,CW,"[[0.0, 7.3]]",7.3,5-10s,17.15,True,False,,,,,,,16.95,False,16.583,False,16.016,False,17.1840242669363,False,16.75025278058645,False,,,,0,0,,71,29,4,17.0,17.0,17.0,17.0,False,False,False,False,16.15,15.15,14.15,12.15,False,False,False,False
val_tune,4103088549,6,CW,"[[4.3, 15.2]]",10.9,>=10s,9.8098,True,True,10.01,True,10.4104,True,11.011,True,9.5095,True,9.009,True,8.008,True,9.943266666666666,True,8.942266666666667,True,10.01,True,0.85,20,12,0.2002,67,26,4,10.8098,11.8098,12.8098,14.8098,True,True,True,True,8.8098,7.8098,6.8098,4.8098,True,True,True,True
val_tune,4967810888,6,TN,"[[26.5, 30.7], [49.8, 53.4]]",7.8,5-10s,10.8775,True,False,11.011,False,11.4114,False,12.012,False,10.477133333333333,False,10.01,False,9.4094,False,11.077733333333333,False,10.143466666666667,False,11.011,False,0.2,20,86,0.1335,250,106,4,11.8775,12.8775,13.8775,15.8775,False,False,False,False,9.8775,8.8775,7.8775,5.8775,False,False,False,False
val_tune,2435633172,4,CW,"[[0.8, 7.8], [10.4, 15.2]]",11.8,>=10s,63.797,True,False,64.064,False,65.065,False,65.598,False,63.329,False,62.696,False,62.062,False,64.23154701718909,False,63.29726996966633,False,64.064,False,0.0,20,21,0.267,307,122,4,64.797,65.797,66.797,68.797,False,False,False,False,62.797,61.797,60.797,58.797,False,False,False,False
val_tune,6233408665,1,TN,"[[5.4, 7.3]]",1.9,<2s,12.0454,True,False,12.445766666666668,False,13.046366666666666,False,13.4134,False,11.644966666666667,False,11.044366666666667,False,10.443766666666667,False,14.948266666666667,False,11.945266666666667,False,12.445766666666668,False,0.0,20,109,0.4004,300,131,4,13.0454,14.0454,15.0454,17.0454,False,False,False,False,11.0454,10.0454,9.0454,7.0454,False,False,False,True
val_tune,4984417707,6,TC,"[[9.4, 14.1]]",4.7,2-5s,0.1001,True,False,1.001,False,1.4014,False,2.002,False,,,,,,,0.8341666666666667,False,0.0,False,0.3003,False,0.3,20,22,0.9009,59,23,4,1.1001,2.1001,3.1001,5.1001,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_tune,2984974097,7,TN,"[[0.0, 9.2]]",9.2,5-10s,19.819,True,False,20.02,False,21.021,False,21.554,False,19.486,False,19.019,False,18.485,False,26.5267947421638,False,17.1840242669363,False,20.02,False,0.0,20,19,0.201,121,53,4,20.819,21.819,22.819,24.819,False,False,False,False,18.819,17.819,16.819,14.819,False,False,False,False
val_tune,8457210773,3,TC,"[[2.8, 6.8]]",4.0,2-5s,42.76,True,False,43.24,False,43.72,False,44.44,False,42.64,False,42.04,False,40.84,False,42.92,False,41.8,False,43.24,False,0.0,20,53,0.48,264,111,4,43.76,44.76,45.76,47.76,False,False,False,False,41.76,40.76,39.76,37.76,False,False,False,False
val_tune,2679328607,7,TN,"[[19.1, 20.5], [24.2, 26.0], [31.9, 33.4]]",4.7,2-5s,10.744,True,False,11.011,False,12.012,False,13.013,False,10.01,False,9.009,False,8.008,False,11.04448938321537,False,10.043478260869566,False,10.877,False,0.35,20,34,0.267,141,49,4,11.744,12.744,13.744,15.744,False,False,False,False,9.744,8.744,7.744,5.744,False,False,False,False
val_tune,6097994550,6,CW,"[[10.9, 17.6]]",6.7,5-10s,9.9766,True,False,10.243566666666666,False,11.044366666666667,True,11.544866666666667,True,9.676333333333334,False,9.042366666666666,False,8.6086,False,11.378033333333333,True,9.376033333333334,False,10.043366666666667,False,0.85,20,13,0.2669,71,29,4,10.9766,11.9766,12.9766,14.9766,True,True,True,True,8.9766,7.9766,6.9766,4.9766,False,False,False,False
val_tune,5256928210,4,TN,"[[1.1, 20]]",18.9,>=10s,4.2042,True,True,5.005,True,5.4054,True,6.006,True,4.004,True,3.6036,True,3.003,True,5.6723333333333334,True,2.6693333333333333,True,4.3043,True,0.95,20,24,0.8008,82,32,4,5.2042,6.2042,7.2042,9.2042,True,True,True,True,3.2042,2.2042,1.2042,0.0,True,True,True,False
val_tune,3526597179,6,TN,"[[23.9, 26.9]]",3.0,2-5s,26.4264,True,True,26.793433333333333,True,,,,,26.026,True,25.4254,True,25.025,True,26.659966666666666,True,24.157466666666668,True,26.6266,True,1.0,20,1,0.367,108,44,4,27.0,27.0,27.0,27.0,False,False,False,False,25.4264,24.4264,23.4264,21.4264,True,True,False,False
val_tune,8575881495,5,TC,"[[5.9, 13.7]]",7.8,5-10s,4.7381,True,False,5.038366666666667,False,5.438766666666667,False,6.039366666666667,True,4.537866666666667,False,4.037366666666666,False,3.036366666666667,False,8.541866666666667,True,1.3680333333333334,False,5.038366666666667,False,0.1,20,101,0.3003,267,108,4,5.7381,6.7381,7.7381,9.7381,False,True,True,True,3.7381,2.7381,1.7381,0.0,False,False,False,False
val_tune,8080432373,1,CW,"[[6.2, 8.1]]",1.9,<2s,65.0984,True,False,65.69896666666666,False,66.09936666666667,False,66.59986666666667,False,64.29756666666667,False,63.59686666666666,False,63.09636666666667,False,66.39966666666666,False,62.99626666666667,False,65.39866666666667,False,0.0,20,44,0.6006,360,154,4,66.0984,67.0984,68.0984,70.0984,False,False,False,False,64.0984,63.0984,62.0984,60.0984,False,False,False,False
val_tune,3121571439,7,TN,"[[38.2, 39.5]]",1.3,<2s,34.7347,True,False,35.035,False,35.5355,False,36.036,False,34.4344,False,34.034,False,33.033,False,35.50213333333333,False,33.96726666666667,False,35.035,False,0.1,20,10,0.3003,163,65,4,35.7347,36.7347,37.7347,39.7347,False,False,False,False,33.7347,32.7347,31.7347,29.7347,False,False,False,False
val_tune,2833209794,7,TN,"[[5.6, 11]]",5.4,5-10s,0.0,True,False,0.0667334000667334,False,0.6006006006006006,False,1.334668001334668,False,,,,,,,0.2002002002002002,False,,,0.0667334000667334,False,0.5,20,16,0.0667,45,16,4,1.0,2.0,3.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_tune,4488066715,4,TC,"[[0.7, 4.7]]",4.0,2-5s,2.3023,True,True,2.6026,True,3.003,True,3.5702333333333334,True,2.002,True,1.001,True,0.5005,False,4.070733333333333,True,0.9342666666666667,True,2.6026,True,0.15,20,152,0.3003,352,155,4,3.3023,4.3023,5.3023,7.3023,True,True,False,False,1.3023,0.3023,0.0,0.0,True,False,False,False
val_tune,7416295940,5,CH,"[[65.8, 66.5]]",0.7,<2s,67.8344,True,False,68.13473333333333,False,68.73533333333333,False,69.73633333333333,False,67.73433333333334,False,66.73333333333333,False,65.73233333333333,False,70.23683333333334,False,67.4674,False,68.13473333333333,False,0.0,20,18,0.3003,351,122,4,68.8344,69.8344,70.8344,72.8344,False,False,False,False,66.8344,65.8344,64.8344,62.8344,False,True,False,False
val_tune,4260763967,7,TN,"[[15.1, 20.3]]",5.2,5-10s,24.024,True,False,24.5245,False,25.025,False,25.5255,False,23.023,False,22.5225,False,22.022,False,27.160466666666668,False,23.656966666666666,False,24.5245,False,0.0,20,18,0.5005,136,58,4,25.024,26.024,27.024,29.024,False,False,False,False,23.024,22.024,21.024,19.024,False,False,False,True
val_tune,7164729910,3,CW,"[[11.9, 15.2]]",3.3,2-5s,17.7917,True,False,18.041666666666668,False,18.791666666666668,False,20.041666666666668,False,17.541666666666668,False,16.625,False,16.083333333333332,False,19.083333333333332,False,17.25,False,17.916666666666668,False,0.0,20,14,0.25,88,39,4,18.7917,19.7917,20.7917,22.7917,False,False,False,False,16.7917,15.7917,14.7917,12.7917,False,False,True,True
val_tune,11566930393,4,TN,"[[15.2, 19.3]]",4.1,2-5s,0.0,True,False,0.7007007007007007,False,1.3680347013680347,False,2.002002002002002,False,,,,,,,0.8675342008675342,False,,,0.7007007007007007,False,0.2,20,44,0.7007,114,44,4,1.0,2.0,3.0,5.0,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False
val_tune,10309542255,3,CW,"[[12.5, 17.3], [20.8, 23.3]]",7.3,5-10s,23.0898,True,True,23.289956623289957,True,24.024024024024023,False,24.491157824491157,False,22.75608942275609,True,22.02202202202202,True,21.554888221554886,True,23.45679012345679,False,21.988655321988656,True,23.15648982315649,True,0.0,20,91,0.2002,300,122,4,24.0898,25.0898,26.0898,28.0898,False,False,False,False,22.0898,21.0898,20.0898,18.0898,True,True,False,False
